genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YNL285W,30,A,59,59,2.000000000e+00,-6.306186565e-03,1.294394038e+03,5.528153845e+02,1.447341909e-06,3.911734889e-08,9.896998344e-01
YMR087W,42,B,87,187,1.000000000e+00,2.945466484e-03,4.051021074e+02,2.092343970e+02,1.442673869e-07,1.442673869e-08,8.896435760e-01
YMR087W,42,B,87,187,2.000000000e+00,-3.350764398e-02,1.241802356e+03,5.360329479e+02,1.484378235e-06,4.123272876e-08,9.889131862e-01
YGL243W,18,A,86,86,1.000000000e+00,-1.435149406e-02,7.987026517e+02,4.783747459e+02,1.511394263e-06,9.446214146e-08,9.689246505e-01
YJL192C,20,A,76,76,2.000000000e+00,-2.245043296e-02,1.323120022e+03,5.810317939e+02,1.147626459e-06,3.101693132e-08,9.914124937e-01
YOR304W,51,A,43,43,1.000000000e+00,-4.090418043e-02,9.823335664e+02,6.415411680e+02,2.839820192e-06,1.670482466e-07,9.392279755e-01
YJL017W,46,B,73,173,2.000000000e+00,-1.040215103e-02,1.264425874e+03,5.865760745e+02,8.562044491e-07,2.518248380e-08,9.924673881e-01
YLL012W,24,A,28,28,1.000000000e+00,1.174863054e-02,8.527753539e+02,5.925469209e+02,7.056572509e-07,5.428132699e-08,9.738689739e-01
YLL012W,24,A,28,28,1.000000000e+00,-7.430332511e-04,1.301370664e+03,1.136641351e+03,8.939630690e-07,9.932922988e-08,7.643284233e-01
YNL296W,30,A,49,49,2.000000000e+00,-2.518722507e-03,4.703073016e+02,1.029010337e+02,4.315922086e-07,2.397734492e-08,9.813803284e-01
YNL296W,30,A,49,49,1.000000000e+00,-1.740432312e-03,1.147323382e+03,5.986148164e+02,1.439019732e-07,5.139356185e-09,9.961490994e-01
YNL296W,30,A,49,49,1.000000000e+00,1.116835320e-02,1.616978967e+03,1.377292593e+03,4.789402688e-08,3.991168907e-09,9.828337263e-01
YPL258C,36,A,60,60,1.000000000e+00,-2.804745435e-02,8.294921337e+02,4.825046611e+02,1.590363501e-06,9.355079420e-08,9.622430838e-01
YER149C,42,A,21,21,1.000000000e+00,1.308570622e-02,4.562137951e+02,2.862718679e+02,8.154201680e-07,1.019275210e-07,4.408881604e-01
YER149C,42,A,21,21,1.000000000e+00,-2.437132468e-02,8.669925521e+02,5.596640431e+02,2.460983160e-06,1.538114475e-07,9.453568546e-01
YBL082C,7,B,68,168,1.000000000e+00,3.474335523e-02,4.213569757e+02,1.075964892e+02,6.920370830e-07,4.325231769e-08,9.594627994e-01
YBL082C,7,B,68,168,2.000000000e+00,-2.920664930e-04,1.507270362e+03,6.888224965e+02,1.030691981e-06,2.513882880e-08,9.928883526e-01
YMR275C,29,B,87,187,1.000000000e+00,-5.307462720e-02,7.060711634e+02,2.187059129e+02,6.082664985e-07,2.433065994e-08,9.598571057e-01
YMR275C,29,B,87,187,1.000000000e+00,-6.532497996e-03,9.762536096e+02,7.255548903e+02,1.158456487e-06,9.653804056e-08,9.516508632e-01
YJL211C,20,B,64,164,2.000000000e+00,3.589909770e-03,1.292618998e+03,5.076064938e+02,2.770880933e-06,7.104822905e-08,9.820729796e-01
YLR352W,27,B,25,125,2.000000000e+00,-2.049688124e-02,1.108580945e+03,4.809005289e+02,1.404393046e-06,4.530300150e-08,9.892029507e-01
YCR106W,5,A,51,51,2.000000000e+00,-9.619379265e-03,1.384915385e+03,6.141267163e+02,1.546992068e-06,3.966646327e-08,9.901977426e-01
YBR074W,8,A,56,56,3.000000000e+00,-1.205557352e-02,1.637871838e+03,6.461811870e+02,1.380881486e-06,2.818125481e-08,9.956632626e-01
YIR035C,5,B,92,192,1.000000000e+00,4.306733227e-02,3.489038098e+02,1.218549053e+02,1.071273852e-06,9.738853196e-08,8.890046952e-01
YIR035C,5,B,92,192,1.000000000e+00,-7.209528676e-03,7.922952152e+02,5.845878053e+02,6.885048581e-07,6.885048581e-08,9.800394258e-01
YLR049C,24,A,95,95,1.000000000e+00,7.213319027e-03,4.768433827e+02,3.064316608e+02,6.887644535e-08,8.609555669e-09,4.647834055e-01
YLR049C,24,A,95,95,2.000000000e+00,-1.150715601e-02,1.318046349e+03,5.938037237e+02,9.729730059e-07,2.702702794e-08,9.921751160e-01
YOL121C,43,A,34,34,1.000000000e+00,4.902934998e-03,5.575806337e+02,3.663457286e+02,5.095908393e-08,5.662120437e-09,8.328662556e-01
YOL121C,43,A,34,34,2.000000000e+00,-2.622045862e-02,1.425528660e+03,7.279290595e+02,7.528747548e-07,2.151070728e-08,9.919050995e-01
YEL068C,16,B,39,139,2.000000000e+00,-9.756502571e-03,1.266528122e+03,5.271798193e+02,1.047174235e-06,2.830200635e-08,9.922269113e-01
YOR277C,34,B,80,180,2.000000000e+00,-1.094667334e-02,1.207051970e+03,5.186804236e+02,1.155086685e-06,3.300247672e-08,9.904550181e-01
YCL034W,1,A,97,97,2.000000000e+00,-3.921346944e-03,1.263660156e+03,5.385922059e+02,8.427817818e-07,2.277788599e-08,9.940973703e-01
YBL088C,7,B,74,174,1.000000000e+00,5.736039822e-05,3.915601209e+02,2.518490057e+02,9.775875800e-07,1.396553686e-07,-1.977785405e-01
YBL088C,7,B,74,174,1.000000000e+00,-3.735208881e-02,1.258383781e+03,8.179545816e+02,3.481668058e-06,1.582576390e-07,9.437203669e-01
YNR039C,32,A,55,55,1.000000000e+00,-3.064295225e-02,5.039898721e+02,1.260887383e+02,3.367255794e-07,1.772239891e-08,9.914316527e-01
YNR039C,32,A,55,55,1.000000000e+00,1.026491715e-02,1.207870330e+03,9.237122354e+02,3.132147287e-06,2.237248062e-07,9.112957371e-01
YLR349W,27,A,22,22,2.000000000e+00,1.747514590e-04,1.225241372e+03,5.390475607e+02,1.024031302e-06,2.925803720e-08,9.926590992e-01
YJL148W,21,B,7,107,1.000000000e+00,-2.157380945e-02,9.027316505e+02,5.398960953e+02,2.211542680e-06,1.163969832e-07,9.566263541e-01
YKR089C,41,B,11,111,1.000000000e+00,1.076442397e-02,4.614448781e+02,3.476914566e+02,2.321404186e-07,3.869006977e-08,-4.050277671e+00
YKR089C,41,B,11,111,1.000000000e+00,-1.904454117e-02,9.062749998e+02,5.991133232e+02,1.869444339e-06,1.168402712e-07,9.634580881e-01
BY4741,2,B,88,188,2.000000000e+00,-3.185366480e-02,1.217874706e+03,5.220292543e+02,1.045925114e-06,3.076250334e-08,9.919598444e-01
YDR438W,15,A,6,6,1.000000000e+00,-3.038149639e-02,9.076271084e+02,5.644670482e+02,2.346732228e-06,1.380430722e-07,9.548357778e-01
YGL107C,17,A,91,91,1.000000000e+00,-2.166976992e-02,1.190599086e+03,7.433573473e+02,1.231571077e-06,5.598050350e-08,9.617765141e-01
YIR042C,5,B,97,197,1.000000000e+00,-3.966008850e-02,9.009848276e+02,5.635329569e+02,2.610052650e-06,1.535325088e-07,9.455774016e-01
YOR038C,32,B,100,200,1.000000000e+00,2.179049293e-02,4.443843165e+02,2.455561989e+02,1.119592141e-06,1.119592141e-07,6.376378823e-01
YOR038C,32,B,100,200,2.000000000e+00,-1.971797792e-02,1.584121578e+03,8.419171606e+02,6.702261416e-07,1.811422004e-08,9.907889959e-01
YJR024C,46,B,96,196,2.000000000e+00,1.714062100e-04,1.229513840e+03,5.511834540e+02,8.279101728e-07,2.435029920e-08,9.920647519e-01
YGL015C,17,B,22,122,1.000000000e+00,-3.075036483e-02,9.206258538e+02,5.820060742e+02,2.687475921e-06,1.580868189e-07,9.469309222e-01
BY4741,21,A,27,27,1.000000000e+00,-3.475902628e-02,8.442398996e+02,5.400621249e+02,2.225168644e-06,1.483445763e-07,9.477948416e-01
YDL170W,11,A,10,10,1.000000000e+00,-1.845288362e-02,9.028067945e+02,5.317028299e+02,2.991229531e-06,1.574331332e-07,9.472677382e-01
YDR263C,13,A,75,75,1.000000000e+00,-3.303656970e-03,4.287953237e+02,1.906271318e+02,7.192757657e-08,5.993964714e-09,9.664912616e-01
YDR263C,13,A,75,75,1.000000000e+00,-1.814453142e-02,8.908059955e+02,5.672600720e+02,1.574114989e-06,9.838218683e-08,9.610424397e-01
YDL213C,11,B,45,145,1.000000000e+00,-8.765373169e-03,9.536765620e+02,5.875248031e+02,1.838141363e-06,1.021189646e-07,9.665741628e-01
YNL332W,30,B,23,123,1.000000000e+00,-3.715417964e-02,8.808014601e+02,5.491166057e+02,2.689935269e-06,1.582314864e-07,9.495172948e-01
YLR460C,41,B,55,155,2.000000000e+00,-2.068545904e-02,1.269792101e+03,5.273685898e+02,1.469387444e-06,3.971317417e-08,9.899524099e-01
YPL118W,37,B,66,166,2.000000000e+00,-2.652018881e-02,1.349445014e+03,6.109281437e+02,1.084734503e-06,2.931714874e-08,9.884230900e-01
YLR444C,41,B,44,144,1.000000000e+00,-2.339342179e-02,8.546338181e+02,5.459685516e+02,1.423363366e-06,9.489089109e-08,9.633111627e-01
YCL037C,1,B,99,199,1.000000000e+00,-1.493665876e-03,4.455771247e+02,3.359285054e+02,1.193500557e-08,1.989167595e-09,8.804501665e-01
YCL037C,1,B,99,199,2.000000000e+00,-1.946663400e-02,1.210572910e+03,5.952884740e+02,7.583085850e-07,2.446156726e-08,9.922786283e-01
YOR209C,34,A,39,39,1.000000000e+00,6.461673185e-03,1.177491856e+03,6.791724363e+02,1.963154238e-06,7.852616953e-08,9.532066453e-01
YJR037W,47,B,7,107,2.000000000e+00,-1.642216886e-02,1.219917480e+03,5.085808478e+02,2.036092847e-06,5.817408133e-08,9.849884245e-01
YPL109C,37,A,75,75,1.000000000e+00,-2.879696684e-02,9.083114038e+02,5.636345407e+02,2.120690589e-06,1.247465052e-07,9.522263214e-01
YLR451W,25,B,55,155,1.000000000e+00,-2.681900610e-02,8.544259082e+02,5.265649739e+02,2.169882884e-06,1.356176803e-07,9.600597613e-01
YOR304W,51,B,43,143,1.000000000e+00,4.559471631e-02,3.165624582e+02,1.009240516e+02,1.157647126e-06,1.157647126e-07,8.960562184e-01
YOR304W,51,B,43,143,1.000000000e+00,-4.792801029e-02,1.066604537e+03,6.710238566e+02,4.342647339e-06,2.171323670e-07,9.247200793e-01
YGR109C,19,A,77,77,1.000000000e+00,-2.702718172e-02,8.128028304e+02,4.866326750e+02,1.999003876e-06,1.249377422e-07,9.585898160e-01
YAL062W,1,B,6,106,1.000000000e+00,-2.391796667e-02,8.949084315e+02,5.102455917e+02,2.083160046e-06,1.096400024e-07,9.651677994e-01
YAL045C,1,A,18,18,1.000000000e+00,-3.973651289e-02,9.227594579e+02,5.519660557e+02,3.068742801e-06,1.615127790e-07,9.470694032e-01
YLR179C,25,A,90,90,1.000000000e+00,-1.702135336e-02,9.569880085e+02,6.074709786e+02,2.100934357e-06,1.235843739e-07,9.556889289e-01
YKR030W,23,B,95,195,1.000000000e+00,-3.340600002e-02,9.002915056e+02,5.655274337e+02,2.322901311e-06,1.366412536e-07,9.505645059e-01
YOL003C,35,A,74,74,1.000000000e+00,-1.964764053e-02,9.533147539e+02,5.659068121e+02,1.796779239e-06,9.456732839e-08,9.626759052e-01
YPR139C,39,B,58,158,1.000000000e+00,1.940442798e-02,3.015838282e+02,1.722475576e+02,8.983527991e-07,1.283361142e-07,6.713078487e-01
YPR139C,39,B,58,158,1.000000000e+00,-3.719216920e-03,1.115455487e+03,7.714146063e+02,1.600789628e-06,9.416409577e-08,9.436203049e-01
YOR380W,35,A,64,64,1.000000000e+00,-2.234316533e-02,9.299700149e+02,5.879511210e+02,2.259349883e-06,1.329029343e-07,9.544738730e-01
YPL134C,44,B,25,125,2.000000000e+00,-9.877533190e-03,1.333600835e+03,6.240192137e+02,1.626328879e-06,4.646653939e-08,9.857639993e-01
YMR176W,51,A,38,38,1.000000000e+00,-3.506204236e-02,8.483654174e+02,5.106012852e+02,2.402357945e-06,1.413151732e-07,9.503846262e-01
YJR008W,46,B,85,185,2.000000000e+00,-3.826793290e-03,1.308914319e+03,6.132732242e+02,1.690877040e-06,4.831077258e-08,9.863426843e-01
YDR257C,13,A,68,68,1.000000000e+00,-6.307842825e-03,4.562983630e+02,3.092372689e+02,8.195014554e-08,1.170716365e-08,7.694827095e-01
YDR257C,13,A,68,68,1.000000000e+00,-1.270585998e-02,9.658709930e+02,6.251937807e+02,8.848752989e-07,5.205148817e-08,9.764788725e-01
YIL015C-A,3,A,2,2,1.000000000e+00,1.535402204e-02,3.817506535e+02,2.983247725e+02,2.027542715e-07,4.055085430e-08,1.947074516e-02
YIL015C-A,3,A,2,2,1.000000000e+00,-1.922534080e-02,8.333680369e+02,5.194264612e+02,2.133833008e-06,1.333645630e-07,9.584719033e-01
YMR099C,44,A,70,70,1.000000000e+00,8.300160045e-03,5.120693811e+02,3.803074151e+02,5.711729860e-08,9.519549767e-09,-8.871581199e-01
YMR099C,44,A,70,70,1.000000000e+00,-1.574722671e-02,9.799477837e+02,6.540038652e+02,2.064267606e-06,1.290167254e-07,9.523174075e-01
YGR240C,40,A,58,58,1.000000000e+00,3.653345211e-02,3.264501078e+02,1.642583825e+02,5.977502368e-07,7.471877960e-08,8.750106450e-01
YGR240C,40,A,58,58,1.000000000e+00,-4.696656588e-02,1.202378212e+03,7.433783993e+02,2.550359162e-06,1.108851809e-07,9.283862925e-01
YCL001W-A,5,A,7,7,2.000000000e+00,-1.302691184e-02,1.333464074e+03,6.339803529e+02,9.899130735e-07,2.828323067e-08,9.926070212e-01
YKL191W,23,B,57,157,1.000000000e+00,-4.277783667e-03,9.575898300e+02,5.876502378e+02,1.787935232e-06,9.932973511e-08,9.626931467e-01
YPR131C,39,B,53,153,1.000000000e+00,-3.829803909e-03,5.608232647e+02,2.138464766e+02,2.222921788e-07,1.234956549e-08,9.602582582e-01
YPR131C,39,B,53,153,1.000000000e+00,1.810375535e-02,2.150893743e+03,1.116179326e+03,3.026939667e-07,5.821037821e-09,9.938135713e-01
YNL044W,32,A,20,20,2.000000000e+00,-3.513459947e-02,1.213401335e+03,5.086440604e+02,1.055930757e-06,3.016945020e-08,9.871997066e-01
YKL198C,23,B,59,159,1.000000000e+00,-2.567197987e-02,8.911059846e+02,5.626252142e+02,1.884063429e-06,1.177539643e-07,9.549133782e-01
YHR012W,4,A,86,86,1.000000000e+00,1.353216231e-02,4.675649011e+02,3.625831302e+02,1.334175815e-07,2.668351629e-08,-7.137292800e-01
YHR012W,4,A,86,86,1.000000000e+00,-4.813166466e-02,1.016668037e+03,6.153640225e+02,2.801835583e-06,1.400917792e-07,9.449767034e-01
YLL019C,24,A,34,34,1.000000000e+00,-1.844612149e-02,9.122548762e+02,5.748503831e+02,1.781155927e-06,1.047738781e-07,9.647605863e-01
YMR144W,28,B,82,182,1.000000000e+00,-3.067054932e-02,8.804597331e+02,5.356715038e+02,2.568675912e-06,1.427042173e-07,9.548318915e-01
YKL201C,47,B,89,189,1.000000000e+00,-4.787232067e-02,9.341336354e+02,5.312637775e+02,4.317728702e-06,2.158864351e-07,9.246615578e-01
YHL039W,45,B,11,111,1.000000000e+00,-2.569061448e-02,9.271537173e+02,5.804368056e+02,2.120850948e-06,1.247559381e-07,9.547144753e-01
YBR276C,48,B,77,177,1.000000000e+00,-1.689005613e-02,9.383415444e+02,6.139756910e+02,1.842403675e-06,1.151502297e-07,9.443063961e-01
YNL241C,30,A,85,85,1.000000000e+00,0.000000000e+00,1.194937576e+02,8.416834000e+01,1.227645672e-07,1.227645672e-07,-inf
YNL241C,30,A,85,85,1.000000000e+00,1.218124317e-02,6.360823384e+02,2.336577911e+02,3.730098011e-07,1.865049005e-08,9.741014139e-01
YNL241C,30,A,85,85,1.000000000e+00,-2.010933963e-02,1.530050121e+03,1.183400324e+03,7.297328205e-07,4.292546003e-08,9.564230032e-01
YJL187C,20,A,79,79,1.000000000e+00,-2.488840680e-02,8.931552669e+02,5.514901577e+02,1.847915024e-06,1.087008838e-07,9.589727484e-01
YML087C,27,B,83,183,2.000000000e+00,-6.839775918e-03,1.222424605e+03,4.912498104e+02,9.649461829e-07,2.607962656e-08,9.933790001e-01
YLR376C,27,A,45,45,1.000000000e+00,-2.273375116e-02,8.900601777e+02,5.136984269e+02,2.508529024e-06,1.320278434e-07,9.586485716e-01
YGR121C,19,B,81,181,1.000000000e+00,-6.434264111e-03,4.310812878e+02,2.556733178e+02,1.224368039e-07,1.360408932e-08,6.751301125e-01
YGR121C,19,B,81,181,1.000000000e+00,-2.488831660e-02,8.661490624e+02,5.568837378e+02,2.266600894e-06,1.416625559e-07,9.555056740e-01
YDR345C,14,B,37,137,1.000000000e+00,-3.057504122e-02,8.452045563e+02,5.013992438e+02,2.719638925e-06,1.599787603e-07,9.418830818e-01
YDL073W,10,A,40,40,1.000000000e+00,-9.267584543e-03,8.910929555e+02,5.778123109e+02,1.701096403e-06,1.063185252e-07,9.608350381e-01
YCR020C-A,2,A,40,40,1.000000000e+00,-1.577221825e-02,9.188670281e+02,5.832668361e+02,1.865350795e-06,1.165844247e-07,9.522677542e-01
YNL167C,31,B,43,143,1.000000000e+00,-2.118751753e-02,8.288404880e+02,4.788114009e+02,2.313971672e-06,1.285539818e-07,9.601230512e-01
YMR317W,44,A,11,11,2.000000000e+00,-2.019739424e-02,1.276305742e+03,5.827204899e+02,1.164172344e-06,3.424036306e-08,9.898903746e-01
YOR227W,34,A,53,53,1.000000000e+00,-1.729699958e-02,8.194586258e+02,5.241414579e+02,1.592133781e-06,1.137238415e-07,9.591151285e-01
YLR207W,26,A,13,13,2.000000000e+00,-7.075160550e-04,1.185810432e+03,5.432397284e+02,2.283891284e-06,7.137160262e-08,9.807976341e-01
YLR190W,25,A,100,100,1.000000000e+00,-4.098955775e-02,9.846926274e+02,6.422030365e+02,1.868076340e-06,1.098868435e-07,9.425187055e-01
YIL112W,3,B,84,184,1.000000000e+00,-1.477319740e-02,9.764715218e+02,6.076969655e+02,1.630249044e-06,9.056939131e-08,9.632690978e-01
YKR046C,48,A,6,6,1.000000000e+00,-2.249769724e-02,8.717623598e+02,5.340662132e+02,2.297846030e-06,1.351674135e-07,9.530437047e-01
YEL050C,16,B,22,122,1.000000000e+00,1.486048511e-03,4.627685418e+02,2.833692968e+02,3.198671872e-08,3.554079858e-09,9.552661597e-01
YEL050C,16,B,22,122,1.000000000e+00,-2.547144528e-02,9.118062850e+02,5.895635996e+02,1.999874803e-06,1.249921752e-07,9.535813891e-01
YNL011C,51,B,65,165,2.000000000e+00,-9.800326757e-03,1.357436994e+03,6.168632979e+02,1.399447567e-06,3.782290722e-08,9.900614783e-01
YNL157W,31,A,50,50,1.000000000e+00,-3.412438333e-02,8.440331912e+02,5.466574036e+02,2.596999447e-06,1.731332965e-07,9.378144432e-01
YML022W,45,B,59,159,2.000000000e+00,-4.944274700e-04,1.365309978e+03,6.212094032e+02,9.645199067e-07,2.606810559e-08,9.923284315e-01
YLR447C,51,B,57,157,1.000000000e+00,-4.142891830e-03,2.022397239e+02,1.214660497e+02,2.161669415e-08,5.404173538e-09,8.646847624e-01
YLR447C,51,B,57,157,1.000000000e+00,-3.918088617e-02,1.691936363e+03,8.158144954e+02,1.354686988e-06,3.078834065e-08,9.438354888e-01
YCR082W,5,B,36,136,2.000000000e+00,-5.043916680e-03,1.330477417e+03,6.143783590e+02,1.123670740e-06,3.121307610e-08,9.923060978e-01
YGL056C,17,B,55,155,2.000000000e+00,1.769801634e-02,1.323631292e+03,5.832650152e+02,6.921359117e-07,1.870637599e-08,9.947339445e-01
YDR320C,14,B,21,121,1.000000000e+00,-3.160759308e-02,1.036062451e+03,7.001259725e+02,1.241304992e-06,7.758156198e-08,9.423115794e-01
YMR306C-A,30,A,14,14,1.000000000e+00,-1.724150591e-02,8.688625831e+02,5.391716715e+02,2.382048745e-06,1.401205144e-07,9.555684278e-01
YER170W,42,A,38,38,2.000000000e+00,1.904903020e-02,1.388761358e+03,5.856679030e+02,6.243881496e-07,1.560970374e-08,9.949670018e-01
YPL248C,36,B,67,167,1.000000000e+00,7.157531535e-03,3.962658050e+02,2.432803006e+02,3.169466053e-08,4.527808647e-09,9.560675476e-01
YPL248C,36,B,67,167,2.000000000e+00,-1.749332312e-02,1.232824351e+03,5.385489140e+02,1.263755289e-06,3.610729398e-08,9.900042397e-01
YDR349C,14,B,41,141,2.000000000e+00,-1.715912341e-02,1.160548346e+03,5.007078818e+02,1.105821601e-06,3.350974549e-08,9.910021396e-01
YER155C,42,B,28,128,1.000000000e+00,-6.559829985e-02,1.011198468e+03,5.610322872e+02,2.533514104e-06,1.151597320e-07,9.539343406e-01
YJL126W,21,A,21,21,1.000000000e+00,-2.899997015e-02,8.616703140e+02,5.392159631e+02,2.660409334e-06,1.564946667e-07,9.514769508e-01
YPL121C,37,B,63,163,1.000000000e+00,-3.861877596e-03,8.510441077e+02,5.256272191e+02,1.754511630e-06,1.096569769e-07,9.603405675e-01
YEL038W,16,A,10,10,1.000000000e+00,-6.598438871e-04,3.806297236e+02,1.851455469e+02,7.001959192e-08,7.001959192e-09,9.801303318e-01
YEL038W,16,A,10,10,1.000000000e+00,-2.960553739e-02,8.254139520e+02,5.163300418e+02,2.255300200e-06,1.409562625e-07,9.562087704e-01
YGL141W,18,B,14,114,1.000000000e+00,-1.745460261e-02,8.352725433e+02,5.096057749e+02,1.683590691e-06,1.052244182e-07,9.640234181e-01
YOR298C-A,50,B,24,124,1.000000000e+00,3.468142579e-03,4.597137161e+02,3.772489052e+02,3.820453826e-08,9.551134564e-09,4.690521975e-01
YOR298C-A,50,B,24,124,2.000000000e+00,2.202144756e-02,1.248449536e+03,5.954890209e+02,1.216434683e-06,3.686165707e-08,9.886594096e-01
YGR134W,43,A,60,60,1.000000000e+00,-4.120040611e-02,9.230382790e+02,6.291927723e+02,2.788256871e-06,1.858837914e-07,9.202756491e-01
YKL138C,23,B,18,118,1.000000000e+00,-1.333990058e-05,4.472194697e+02,2.766875457e+02,2.390329212e-08,2.655921346e-09,9.420736732e-01
YKL138C,23,B,18,118,1.000000000e+00,-2.619732645e-02,9.710127870e+02,6.045178189e+02,1.393791509e-06,7.743286160e-08,9.573658409e-01
YDR534C,15,A,79,79,1.000000000e+00,-2.358219484e-02,9.081123606e+02,5.659781777e+02,1.718311597e-06,1.010771528e-07,9.645852830e-01
YOL107W,43,A,20,20,1.000000000e+00,-1.307136186e-02,9.103285579e+02,6.323654646e+02,1.561373364e-06,1.115266688e-07,9.581337271e-01
YGR027C,19,A,24,24,1.000000000e+00,-1.180155142e-02,1.009679869e+03,6.579781028e+02,2.412518367e-06,1.340287981e-07,9.530418434e-01
YBR199W,9,B,28,128,1.000000000e+00,5.524342486e-02,3.210280954e+02,8.416834000e+01,2.787076416e-06,2.322563680e-07,8.734669805e-01
YBR199W,9,B,28,128,1.000000000e+00,5.919133279e-03,9.910374384e+02,6.735172731e+02,1.045722973e-06,6.535768582e-08,9.737506423e-01
YBR199W,9,B,28,128,1.000000000e+00,7.728493020e-03,1.453533635e+03,1.203933516e+03,8.914226657e-08,7.428522214e-09,8.785696791e-01
YMR272C,29,B,84,184,1.000000000e+00,4.580515500e-03,3.488670381e+02,1.939322989e+02,8.563084916e-08,1.070385615e-08,9.262243012e-01
YMR272C,29,B,84,184,2.000000000e+00,-3.187820777e-02,1.173967667e+03,5.003840847e+02,1.007221027e-06,3.052184930e-08,9.897830939e-01
YLR093C,25,A,30,30,1.000000000e+00,-1.247880122e-02,8.598626258e+02,5.146061935e+02,1.898464706e-06,1.116743945e-07,9.618129299e-01
YER161C,42,A,31,31,2.000000000e+00,-1.641792659e-02,1.298028169e+03,6.026095514e+02,1.013806993e-06,2.981785272e-08,9.911257048e-01
YML016C,28,B,25,125,1.000000000e+00,-2.582784987e-02,9.307326252e+02,5.882443513e+02,2.200748378e-06,1.294557869e-07,9.553508522e-01
YDR207C,13,B,31,131,1.000000000e+00,1.045822784e-02,1.368652379e+03,7.365099394e+02,1.867084328e-07,5.834638526e-09,9.761313064e-01
YDR207C,13,B,31,131,1.000000000e+00,2.943889360e-02,1.837746546e+03,1.414910008e+03,2.746327553e-07,1.307775025e-08,9.374439193e-01
YKL046C,22,A,42,42,2.000000000e+00,-3.121339187e-02,1.195066462e+03,5.502483825e+02,2.215265417e-06,6.922704430e-08,9.856336200e-01
YJL170C,20,A,91,91,1.000000000e+00,3.976864105e-02,8.918535860e+02,5.410768298e+02,6.325159391e-06,3.720681995e-07,8.698946503e-01
YCL075W,45,B,98,198,1.000000000e+00,-1.097801841e-02,9.185155634e+02,5.989615436e+02,1.535566815e-06,9.597292597e-08,9.642406800e-01
YDR028C,11,B,93,193,2.000000000e+00,-1.042625015e-02,1.448522524e+03,7.764348623e+02,6.003736512e-07,1.765804857e-08,9.906015101e-01
YIL097W,3,A,72,72,2.000000000e+00,-1.965583920e-02,1.217523984e+03,5.351051362e+02,1.498507262e-06,4.407374299e-08,9.891306951e-01
YOR328W,35,B,23,123,1.000000000e+00,-3.203315162e-02,9.489655764e+02,5.906574324e+02,2.998315141e-06,1.665730634e-07,9.433577690e-01
YGR289C,49,A,85,85,1.000000000e+00,1.476964860e-02,4.810484356e+02,2.681648437e+02,6.725237496e-07,6.113852269e-08,9.138389370e-01
YGR289C,49,A,85,85,1.000000000e+00,-3.619189011e-02,1.137013782e+03,7.222162175e+02,2.245554208e-06,1.122777104e-07,9.450691475e-01
