genotype,run_no,plate_no,well_no,file_column,no_segments,sum_area_gap_fd,t_end,t_start,tphase_residuals_fd,tphase_residuals_fd_normalized,tphase_rsquared_fd
YMR060C,41,A,61,61,1.000000000e+00,-3.035867763e-02,1.211805448e+03,8.213365710e+02,1.227300888e-06,6.459478359e-08,9.530292347e-01
YLR262C-A,41,B,25,125,1.000000000e+00,6.215634281e-03,4.083616322e+02,3.587287904e+02,1.128123629e-07,3.760412096e-08,-2.877972329e+00
YLR262C-A,41,B,25,125,1.000000000e+00,2.000820555e-02,9.884193525e+02,5.332191010e+02,2.798087366e-06,1.216559725e-07,9.690303252e-01
YOR154W,33,A,95,95,1.000000000e+00,2.194238655e-03,3.983152813e+02,2.687729481e+02,1.689500517e-08,2.815834196e-09,9.337708099e-01
YOR154W,33,A,95,95,1.000000000e+00,-1.021447814e-02,8.596046037e+02,5.391209236e+02,1.683402662e-06,1.052126664e-07,9.642857910e-01
YDR337W,14,A,33,33,1.000000000e+00,7.637695293e-03,1.127934609e+03,8.040649341e+02,1.341863333e-06,8.386645833e-08,9.226100243e-01
YBR178W,9,B,13,113,2.000000000e+00,9.189309100e-04,1.522514802e+03,7.364009970e+02,1.764561377e-06,4.411403443e-08,9.900879643e-01
YLR434C,41,B,37,137,1.000000000e+00,-1.494732912e-01,1.308449144e+03,6.974399783e+02,4.148082499e-06,1.338091129e-07,9.629223551e-01
YER150W,42,A,22,22,1.000000000e+00,-3.355398328e-02,9.016645056e+02,5.646468949e+02,2.237165340e-06,1.315979611e-07,9.551481464e-01
YLR055C,24,A,98,98,1.000000000e+00,-2.289814960e-02,9.997161635e+02,6.220531427e+02,1.306140415e-06,7.256335641e-08,9.664318175e-01
YPL148C,45,B,80,180,1.000000000e+00,-4.754326017e-02,1.042369471e+03,6.419097289e+02,2.522367967e-06,1.261183983e-07,9.201211780e-01
YML071C,44,A,28,28,2.000000000e+00,5.113340175e-03,5.687114844e+02,9.708572070e+01,1.465817459e-06,6.107572745e-08,9.604969886e-01
YML071C,44,A,28,28,1.000000000e+00,-6.472886004e-03,8.871123635e+02,6.485171250e+02,5.611258744e-07,4.676048954e-08,9.783882370e-01
YML071C,44,A,28,28,1.000000000e+00,-2.869752865e-02,1.455362603e+03,9.940326991e+02,3.884415138e-07,1.688876147e-08,9.023807544e-01
YAR029W,1,A,62,62,1.000000000e+00,-2.039517318e-02,9.137521341e+02,5.639432446e+02,1.643290607e-06,9.666415334e-08,9.612899141e-01
YPR063C,39,A,6,6,2.000000000e+00,-1.988623633e-02,1.199499858e+03,5.253171364e+02,1.110567184e-06,3.365355103e-08,9.914642727e-01
YGL261C,19,B,3,103,1.000000000e+00,-2.328850072e-02,8.503523008e+02,5.150881781e+02,2.253565602e-06,1.325626825e-07,9.598457943e-01
YNR060W,41,B,76,176,2.000000000e+00,4.795716930e-04,9.031134891e+02,5.042082915e+02,2.209044309e-06,1.104522154e-07,9.355597138e-01
YNR060W,41,B,76,176,2.000000000e+00,-2.155308429e-02,2.019346450e+03,1.461949472e+03,5.622265297e-07,2.082320480e-08,9.892468998e-01
YDR524C,15,B,70,170,2.000000000e+00,-1.085509991e-02,1.243380698e+03,5.412290075e+02,7.870884250e-07,2.248824071e-08,9.931169152e-01
YNL116W,31,B,73,173,1.000000000e+00,-1.838550203e-02,7.751783727e+02,4.553386418e+02,1.771291638e-06,1.107057274e-07,9.643500647e-01
YHR087W,6,B,20,120,2.000000000e+00,4.508857892e-02,5.939110535e+02,8.416834000e+01,9.265288519e-07,3.706115408e-08,9.754214552e-01
YHR087W,6,B,20,120,2.000000000e+00,-1.496623916e-02,1.449504230e+03,7.538408714e+02,7.544533807e-07,2.155581088e-08,9.929645899e-01
YKL161C,23,B,35,135,1.000000000e+00,2.730486610e-02,3.815058613e+02,1.236899627e+02,1.020206244e-06,7.847740337e-08,9.273072256e-01
YKL161C,23,B,35,135,1.000000000e+00,-1.352555207e-02,1.106314706e+03,7.271418850e+02,2.612137894e-06,1.374809418e-07,9.535492052e-01
YER019W,16,B,53,153,1.000000000e+00,-2.515876826e-02,1.157746767e+03,8.310316377e+02,7.390304807e-07,4.618940504e-08,9.614740621e-01
YPL261C,51,B,69,169,2.000000000e+00,-9.007357286e-03,1.341843336e+03,6.445899990e+02,1.143818952e-06,3.268054147e-08,9.904394769e-01
YDL216C,11,B,48,148,1.000000000e+00,-2.149499030e-02,9.078271013e+02,5.786565383e+02,2.457787910e-06,1.445757594e-07,9.507715012e-01
YER052C,16,B,76,176,2.000000000e+00,-3.714176861e-02,1.154902529e+03,4.807312594e+02,1.485446738e-06,4.501353751e-08,9.705693799e-01
YPL123C,37,A,62,62,1.000000000e+00,-2.006878032e-02,8.988376156e+02,5.619513274e+02,1.560082368e-06,9.750514799e-08,9.608525835e-01
YOR219C,34,B,46,146,1.000000000e+00,-3.283620460e-02,8.296999870e+02,5.052091852e+02,2.181015449e-06,1.363134656e-07,9.544302480e-01
YMR207C,29,A,36,36,2.000000000e+00,-1.936372430e-03,1.234637782e+03,5.282023576e+02,1.573335155e-06,4.495243300e-08,9.873103525e-01
YKL097C,22,A,83,83,1.000000000e+00,-3.694392335e-02,8.822688006e+02,5.208298175e+02,3.204631067e-06,1.780350593e-07,9.463596160e-01
YNL227C,30,B,99,199,1.000000000e+00,1.529387485e-03,5.598439987e+02,4.095337040e+02,3.470449137e-08,4.957784481e-09,8.568896013e-01
YNL227C,30,B,99,199,1.000000000e+00,-2.310811169e-02,1.074577758e+03,7.251269162e+02,1.694634610e-06,9.968438883e-08,9.474429101e-01
YDR433W,15,A,2,2,1.000000000e+00,-1.529368480e-02,8.763732499e+02,5.562900681e+02,2.026411401e-06,1.266507126e-07,9.599943833e-01
YPL006W,38,B,60,160,1.000000000e+00,-3.591263082e-04,2.913044242e+02,8.416834000e+01,6.235228135e-07,6.235228135e-08,4.638785271e-01
YPL006W,38,B,60,160,1.000000000e+00,-1.443231957e-02,7.511701996e+02,4.191889207e+02,2.056161912e-06,1.209507007e-07,9.548550936e-01
YBL049W,7,A,40,40,1.000000000e+00,-9.206708183e-04,4.810438668e+02,2.837941432e+02,2.592019476e-07,2.592019476e-08,6.630671492e-01
YBL049W,7,A,40,40,2.000000000e+00,-3.501144357e-02,1.212366446e+03,5.808814320e+02,1.255815302e-06,4.051017102e-08,9.890200421e-01
YJR140C,46,A,47,47,2.000000000e+00,-7.563222125e-03,1.193937531e+03,5.972718538e+02,1.202729840e-06,4.009099467e-08,9.888352696e-01
BY4741,29,B,27,127,2.000000000e+00,-1.353247605e-02,1.171024614e+03,5.240885081e+02,1.263726010e-06,3.949143781e-08,9.888733012e-01
YDR115W,12,B,56,156,2.000000000e+00,1.531459669e-02,7.552584079e+02,1.744750071e+02,2.575270202e-07,8.880242076e-09,9.920251896e-01
YDR115W,12,B,56,156,1.000000000e+00,-1.036061789e-02,1.489754463e+03,9.555413759e+02,9.576223694e-07,3.546749516e-08,9.727786933e-01
YKL077W,22,B,68,168,1.000000000e+00,-2.239355408e-02,8.480078044e+02,5.103753784e+02,2.269060748e-06,1.334741616e-07,9.589928142e-01
YNL045W,32,B,21,121,1.000000000e+00,-3.256342437e-02,8.019984867e+02,4.657959301e+02,1.657984465e-06,9.752849794e-08,9.617199649e-01
BY4741,34,A,71,71,1.000000000e+00,-3.430515514e-02,8.818896488e+02,5.377426423e+02,2.897310742e-06,1.609617079e-07,9.445602759e-01
YDL059C,10,A,30,30,3.000000000e+00,1.257469602e-02,1.359334106e+03,4.205944863e+02,1.494973972e-06,3.249943417e-08,9.950281097e-01
YLR286C,46,B,57,157,2.000000000e+00,-1.466606710e-01,9.798921026e+02,2.261317185e+02,4.718825583e-06,1.275358266e-07,9.768302636e-01
YJL184W,47,B,77,177,2.000000000e+00,-1.934246243e-02,1.769242327e+03,1.070995471e+03,5.688682537e-07,1.625337868e-08,9.813703561e-01
YDL026W,10,A,2,2,1.000000000e+00,-3.811683871e-02,9.211623791e+02,5.619894046e+02,2.546746517e-06,1.414859176e-07,9.553431241e-01
YKL151C,23,A,28,28,1.000000000e+00,-9.798152117e-03,9.348093869e+02,5.992202982e+02,1.951527129e-06,1.147957135e-07,9.643176803e-01
YJR111C,21,B,99,199,2.000000000e+00,-1.332856366e-02,1.262676811e+03,5.643298838e+02,1.009952741e-06,2.885579261e-08,9.919322133e-01
YDR411C,14,B,86,186,1.000000000e+00,-1.486427159e-02,8.773961585e+02,5.505684938e+02,1.682836191e-06,1.051772620e-07,9.622538651e-01
YLR062C,25,A,4,4,1.000000000e+00,-2.296741527e-02,1.083700973e+03,6.878864635e+02,1.617428587e-06,8.087142934e-08,9.536165000e-01
YOR333C,35,B,28,128,1.000000000e+00,3.991796930e-02,2.669633226e+02,8.416834000e+01,2.541048495e-06,2.823387216e-07,8.243105189e-01
YOR333C,35,B,28,128,3.000000000e+00,5.006458813e-02,1.572625483e+03,4.372503593e+02,1.172601279e-06,2.057195226e-08,9.956183115e-01
YKL034W,22,A,34,34,1.000000000e+00,-3.110482254e-02,8.628175126e+02,4.931043243e+02,2.723063571e-06,1.433191353e-07,9.590927594e-01
YDL116W,10,B,70,170,1.000000000e+00,-5.080759287e-02,4.847256143e+02,8.416834000e+01,2.405088212e-06,1.202544106e-07,8.131073339e-01
YDL116W,10,B,70,170,2.000000000e+00,-1.424378704e-02,1.601754257e+03,8.238126376e+02,7.415940384e-07,1.901523175e-08,9.909209352e-01
YJR035W,47,A,4,4,2.000000000e+00,-1.308359629e-02,1.272739361e+03,5.346481723e+02,1.804358227e-06,4.876643857e-08,9.881646231e-01
YDR307W,14,B,10,110,1.000000000e+00,3.241913890e-03,3.303611537e+02,1.257374221e+02,1.748966789e-08,1.748966789e-09,9.909600033e-01
YDR307W,14,B,10,110,1.000000000e+00,-1.580820912e-02,7.799384446e+02,4.578423910e+02,1.378786927e-06,8.617418294e-08,9.704718753e-01
YGL063W,17,A,61,61,1.000000000e+00,-2.166415911e-02,8.393869601e+02,5.219679000e+02,1.427714553e-06,9.518097021e-08,9.650094975e-01
YCL048W,2,B,9,109,2.000000000e+00,-7.941581405e-03,1.250215816e+03,5.159975733e+02,1.214520587e-06,3.282488074e-08,9.915616713e-01
YLR362W,27,B,32,132,2.000000000e+00,-1.986432765e-02,1.141522967e+03,4.934344231e+02,2.060258114e-06,6.243206406e-08,9.867864251e-01
YML089C,27,A,81,81,2.000000000e+00,-6.182410947e-03,1.247885635e+03,5.760586786e+02,1.214995294e-06,3.573515572e-08,9.914741092e-01
YDR107C,12,A,49,49,1.000000000e+00,3.423342649e-02,5.307616386e+02,2.206912996e+02,1.409431977e-06,9.396213180e-08,9.440942082e-01
YDR107C,12,A,49,49,2.000000000e+00,-1.376351485e-02,1.527209910e+03,8.299947641e+02,9.297796035e-07,2.656513153e-08,9.918814040e-01
YBR078W,8,B,60,160,1.000000000e+00,1.090495757e-02,3.995659426e+02,1.985795299e+02,1.378155105e-07,1.378155105e-08,9.810112474e-01
YBR078W,8,B,60,160,1.000000000e+00,-3.190538525e-02,9.608289671e+02,5.798813577e+02,1.987051088e-06,9.935255442e-08,9.565027602e-01
YGR135W,19,B,94,194,1.000000000e+00,3.567951022e-02,3.641533945e+02,1.627212107e+02,6.402847283e-07,6.402847283e-08,8.904444240e-01
YGR135W,19,B,94,194,1.000000000e+00,-1.824185413e-02,1.095576287e+03,7.657472411e+02,1.193423269e-06,7.458895431e-08,9.550157016e-01
YKR087C,41,A,9,9,1.000000000e+00,-3.071983363e-02,8.119570556e+02,4.853835973e+02,1.929326534e-06,1.205829084e-07,9.593626203e-01
YHR094C,6,A,24,24,1.000000000e+00,2.661226120e-04,4.667961736e+02,4.055835228e+02,1.584716313e-08,5.282387711e-09,5.552521435e-01
YHR094C,6,A,24,24,1.000000000e+00,-2.170462255e-02,9.751402316e+02,6.335242645e+02,2.350822827e-06,1.382836957e-07,9.531116114e-01
YLR329W,27,B,9,109,1.000000000e+00,-2.045327561e-02,8.327086443e+02,4.921054649e+02,1.913509101e-06,1.125593589e-07,9.643726053e-01
BY4741,12,A,5,5,1.000000000e+00,4.629442502e-03,6.545254361e+02,3.369184560e+02,2.131090559e-07,1.331931599e-08,9.868807212e-01
BY4741,12,A,5,5,2.000000000e+00,-2.123430201e-02,1.499927035e+03,8.071952200e+02,9.741601325e-07,2.865176860e-08,9.910020258e-01
YDR445C,47,B,39,139,1.000000000e+00,-6.438003615e-02,9.603961103e+02,5.552993564e+02,5.196019450e-06,2.474294976e-07,9.173019900e-01
YLR328W,27,B,8,108,1.000000000e+00,5.542655574e-04,8.785265143e+02,5.023421841e+02,1.875700763e-06,1.042055979e-07,9.678270067e-01
BY4741,1,A,27,27,2.000000000e+00,-1.313129615e-02,1.293627714e+03,5.901580752e+02,1.222579292e-06,3.493083692e-08,9.919619426e-01
YBL064C,7,B,54,154,1.000000000e+00,1.810624672e-02,3.480078581e+02,1.845034222e+02,4.038877193e-07,5.048596492e-08,9.008502874e-01
YBL064C,7,B,54,154,1.000000000e+00,-4.521822362e-02,1.040090895e+03,7.026576108e+02,3.269569804e-06,1.923276356e-07,9.221460060e-01
YJR078W,21,B,87,187,1.000000000e+00,-1.808111141e-02,8.787739848e+02,5.481911133e+02,1.557680688e-06,9.735504299e-08,9.661029069e-01
YKL037W,22,A,35,35,2.000000000e+00,-1.669101529e-02,1.157946610e+03,5.027093414e+02,6.020560153e-07,1.881425048e-08,9.950380778e-01
YOR135C,33,A,81,81,2.000000000e+00,-4.799805417e-02,1.499916987e+03,5.470333550e+02,1.357013490e-06,2.887262744e-08,9.861118411e-01
YIR027C,49,B,95,195,1.000000000e+00,-3.682516530e-02,9.508012445e+02,5.891315401e+02,3.230769336e-06,1.794871853e-07,9.360838871e-01
YER072W,16,B,98,198,1.000000000e+00,-3.632959842e-02,8.444318536e+02,5.111590729e+02,2.385054059e-06,1.402972976e-07,9.556463336e-01
YEL004W,15,B,82,182,1.000000000e+00,-1.763501689e-02,8.380696379e+02,4.980009865e+02,1.524965525e-06,8.970385444e-08,9.713349109e-01
YDL162C,11,B,6,106,1.000000000e+00,-2.001160891e-02,8.588731937e+02,5.125289391e+02,1.701281676e-06,1.000753927e-07,9.657194262e-01
YEL050C,16,A,22,22,1.000000000e+00,8.092799551e-03,4.659702478e+02,3.295714328e+02,1.079624834e-07,1.542321192e-08,7.174954398e-01
YEL050C,16,A,22,22,1.000000000e+00,-3.149451832e-02,9.273802480e+02,6.008250093e+02,2.020940736e-06,1.263087960e-07,9.519792041e-01
YGL059W,17,A,58,58,2.000000000e+00,-2.898771410e-02,1.292241096e+03,5.800038457e+02,1.843288552e-06,5.266538720e-08,9.856608191e-01
YMR111C,44,B,81,181,1.000000000e+00,-3.848559082e-02,9.629996734e+02,6.619133376e+02,2.037754266e-06,1.358502844e-07,9.450973297e-01
YKL030W,46,A,55,55,2.000000000e+00,2.717712653e-02,1.047418442e+03,2.551151511e+02,1.247292203e-06,3.118230507e-08,9.932742124e-01
YOR185C,34,A,19,19,2.000000000e+00,-2.847141885e-02,1.175711655e+03,4.728679038e+02,3.842153686e-06,1.097758196e-07,9.745439101e-01
YIR016W,4,B,43,143,2.000000000e+00,-1.091436185e-02,1.172264272e+03,5.524226292e+02,1.100881903e-06,3.551231944e-08,9.916167551e-01
YOR273C,50,B,20,120,1.000000000e+00,2.239200125e-02,3.644479424e+02,1.892831572e+02,5.792366990e-07,6.435963323e-08,9.223290199e-01
YOR273C,50,B,20,120,2.000000000e+00,-3.507401630e-02,1.099112618e+03,4.672031624e+02,1.798293885e-06,5.800948018e-08,9.873389471e-01
YKL057C,22,B,51,151,1.000000000e+00,-2.670269078e-02,1.067888753e+03,7.285928994e+02,2.060257191e-06,1.211915994e-07,9.477183015e-01
YNL224C,31,B,1,101,1.000000000e+00,7.565944258e-04,3.355332085e+02,1.402957969e+02,5.067352095e-07,5.630391217e-08,-7.115184480e-01
YNL224C,31,B,1,101,1.000000000e+00,-3.040395834e-02,7.641306671e+02,4.540242915e+02,2.425852760e-06,1.516157975e-07,9.503192669e-01
YLR130C,25,A,58,58,1.000000000e+00,-2.793253078e-02,8.643319075e+02,5.255454902e+02,2.282444447e-06,1.342614381e-07,9.540834530e-01
YNL025C,32,B,7,107,1.000000000e+00,-2.436742638e-02,1.005035458e+03,6.418253110e+02,1.907762225e-06,1.059867903e-07,9.436539861e-01
YDR438W,15,A,6,6,1.000000000e+00,-3.038149639e-02,9.076271084e+02,5.644670483e+02,2.346732225e-06,1.380430721e-07,9.548357778e-01
YGR222W,40,B,42,142,2.000000000e+00,-1.700301803e-02,1.403324446e+03,6.791432116e+02,1.307171774e-06,3.532896686e-08,9.884202917e-01
YJL214W,20,A,61,61,1.000000000e+00,-5.804808806e-02,9.008924984e+02,5.303506805e+02,4.712593637e-06,2.480312441e-07,9.157850230e-01
YKL007W,22,A,17,17,1.000000000e+00,-2.127154068e-02,8.360545961e+02,5.093576714e+02,1.763221578e-06,1.102013486e-07,9.600783367e-01
YLR135W,25,A,62,62,1.000000000e+00,-2.004195506e-02,8.461899224e+02,5.194556288e+02,2.047331387e-06,1.204312580e-07,9.638340867e-01
YOR269W,50,B,17,117,1.000000000e+00,-2.907551455e-02,9.133254954e+02,5.821731561e+02,1.776957972e-06,1.110598733e-07,9.558472288e-01
YBL006C,7,B,6,106,1.000000000e+00,-3.463391541e-02,1.167370035e+03,7.808023196e+02,1.473888978e-06,7.757310412e-08,9.610177774e-01
YBL080C,7,A,66,66,1.000000000e+00,2.273901608e-02,4.531492918e+02,1.240697917e+02,3.792388951e-07,2.370243095e-08,9.731257929e-01
YBL080C,7,A,66,66,2.000000000e+00,-2.339305020e-02,1.790575402e+03,1.052664168e+03,1.032430300e-06,2.790352163e-08,9.869765573e-01
YPL269W,36,A,51,51,1.000000000e+00,3.921302578e-03,3.596112512e+02,1.316269880e+02,6.366711364e-08,5.787919422e-09,9.927647262e-01
YPL269W,36,A,51,51,1.000000000e+00,-2.422367356e-02,8.189200728e+02,5.049916824e+02,1.371769170e-06,9.145127800e-08,9.628498678e-01
YML129C,44,B,63,163,2.000000000e+00,-1.168323435e-02,1.421392146e+03,6.958592048e+02,2.300269333e-06,6.216944142e-08,9.810327179e-01
BY4741,8,A,88,88,1.000000000e+00,1.076444925e-03,5.100396152e+02,2.186841187e+02,1.087291188e-06,7.248607923e-08,9.547089603e-01
BY4741,8,A,88,88,1.000000000e+00,-1.358219559e-02,1.379939269e+03,1.008866883e+03,1.482980087e-06,8.238778261e-08,9.635328672e-01
YIL156W,4,B,18,118,1.000000000e+00,6.099573888e-02,1.001491647e+03,6.023025141e+02,6.280888154e-06,3.140444077e-07,9.133683710e-01
YGL089C,17,B,82,182,1.000000000e+00,-2.876646850e-02,9.044771162e+02,5.606481210e+02,2.275740701e-06,1.338671001e-07,9.554332011e-01
YBR178W,9,A,13,13,1.000000000e+00,6.360170357e-02,3.410005110e+02,8.416834000e+01,2.625571922e-06,2.019670709e-07,8.637460866e-01
YBR178W,9,A,13,13,1.000000000e+00,-1.261314653e-02,1.019533896e+03,6.773066182e+02,1.764207084e-06,1.037768873e-07,9.662157477e-01
YCR024C,5,B,9,109,1.000000000e+00,-2.173015509e-02,1.059806557e+03,6.875444135e+02,1.722352011e-06,9.568622284e-08,9.513081380e-01
YKR024C,51,A,35,35,2.000000000e+00,-2.550454068e-03,9.238263595e+02,4.252880774e+02,7.703955814e-08,3.081582326e-09,9.919156437e-01
YKR024C,51,A,35,35,1.000000000e+00,-1.428268477e-02,1.662208720e+03,1.306266220e+03,1.984130778e-07,1.102294876e-08,9.326259840e-01
YDL117W,10,A,72,72,2.000000000e+00,-7.441689360e-03,1.372212772e+03,5.927636288e+02,1.203498079e-06,3.085892510e-08,9.925636031e-01
YBR171W,9,B,6,106,1.000000000e+00,3.765600009e-02,3.726132044e+02,8.416834000e+01,9.266980594e-07,6.619271853e-08,9.414410669e-01
YBR171W,9,B,6,106,2.000000000e+00,-1.730445223e-02,1.339578139e+03,6.185591519e+02,9.355748288e-07,2.598818969e-08,9.923741311e-01
YJR142W,46,B,48,148,2.000000000e+00,-2.269984230e-03,1.268562115e+03,5.997474711e+02,1.273335215e-06,3.745103573e-08,9.895275479e-01
YPL013C,38,A,57,57,2.000000000e+00,6.499151436e-03,1.399931115e+03,6.395256482e+02,1.185709842e-06,3.120289058e-08,9.880927165e-01
YBR054W,8,A,39,39,1.000000000e+00,1.209256776e-02,4.393994969e+02,2.342575341e+02,2.576825020e-07,2.576825020e-08,9.626396853e-01
YBR054W,8,A,39,39,2.000000000e+00,-1.864327940e-02,1.345162175e+03,7.075814950e+02,1.208140987e-06,3.775440586e-08,9.887704172e-01
YNL123W,31,A,69,69,1.000000000e+00,-3.404616941e-02,8.064019228e+02,4.718589393e+02,3.814443883e-06,2.243790519e-07,9.290916042e-01
YER047C,16,B,70,170,2.000000000e+00,-1.299195061e-02,1.257042273e+03,5.498804331e+02,1.143695150e-06,3.267700428e-08,9.912050769e-01
YKL142W,23,A,20,20,1.000000000e+00,-2.526568290e-02,9.336084966e+02,6.243817979e+02,1.632689434e-06,1.088459623e-07,9.578605397e-01
YDL034W,10,A,7,7,1.000000000e+00,-1.993742803e-04,8.670911867e+02,5.429121327e+02,1.999722987e-06,1.249826867e-07,9.650917874e-01
BY4741,20,A,27,27,1.000000000e+00,-4.015766636e-02,9.055126708e+02,5.479300075e+02,3.106746361e-06,1.725970201e-07,9.368772200e-01
YOR139C,33,B,85,185,2.000000000e+00,-5.457230460e-03,1.229317958e+03,4.789652205e+02,1.939477265e-06,5.103887540e-08,9.862751369e-01
YER090W,43,B,52,152,2.000000000e+00,-1.667972623e-02,1.613303902e+03,9.530765078e+02,3.797598075e-07,1.150787295e-08,9.927994088e-01
YJR060W,47,B,25,125,2.000000000e+00,-3.776027825e-02,1.249803488e+03,4.251108285e+02,2.635409319e-06,6.427827607e-08,9.755839201e-01
YGR032W,47,B,44,144,1.000000000e+00,4.804171821e-03,3.170885956e+02,1.785706928e+02,2.386008378e-08,3.408583397e-09,9.936179893e-01
YGR032W,47,B,44,144,1.000000000e+00,-5.146728922e-03,8.349521730e+02,6.404528115e+02,3.942648404e-06,4.380720449e-07,9.005664123e-01
YPL272C,36,B,48,148,1.000000000e+00,8.261488707e-03,4.681396547e+02,2.645148274e+02,5.135978574e-08,5.135978574e-09,9.694227306e-01
YPL272C,36,B,48,148,2.000000000e+00,-2.147007418e-02,1.293341717e+03,5.987736364e+02,9.529498373e-07,2.722713821e-08,9.921639339e-01
YIL101C,3,A,76,76,2.000000000e+00,-2.083170998e-02,1.222909632e+03,5.476189847e+02,1.149398617e-06,3.380584168e-08,9.914550348e-01
YLR370C,45,B,55,155,1.000000000e+00,5.790793823e-03,5.286203611e+02,1.349418499e+02,2.978483004e-07,1.489241502e-08,9.821248674e-01
YLR370C,45,B,55,155,1.000000000e+00,-3.775736670e-02,1.321655553e+03,8.237966583e+02,1.969787631e-06,7.879150526e-08,9.500376649e-01
YKR040C,48,A,3,3,2.000000000e+00,-4.276550090e-03,1.304667421e+03,5.897580225e+02,1.200796460e-06,3.335545722e-08,9.911455883e-01
YFR046C,5,A,65,65,2.000000000e+00,-1.407631714e-02,1.332968785e+03,6.019373134e+02,1.143622891e-06,3.176730253e-08,9.909995751e-01
YML033W,28,A,14,14,1.000000000e+00,-5.143708809e-02,9.177454128e+02,4.882584066e+02,2.593975181e-06,1.235226277e-07,9.594730862e-01
YMR271C,43,A,100,100,1.000000000e+00,1.089046405e-02,4.752431695e+02,3.584170073e+02,9.393758899e-08,1.565626483e-08,-2.375699514e-01
YMR271C,43,A,100,100,2.000000000e+00,-7.137910851e-03,1.259704412e+03,6.114712922e+02,1.422249427e-06,4.444529459e-08,9.884866549e-01
YGL032C,17,B,37,137,1.000000000e+00,-3.312621784e-02,8.625480213e+02,5.334422122e+02,2.874071731e-06,1.690630430e-07,9.455605258e-01
YOR008C,32,A,69,69,1.000000000e+00,9.697038394e-03,3.750551644e+02,2.612838748e+02,1.820454315e-07,3.640908630e-08,3.762747886e-01
YOR008C,32,A,69,69,2.000000000e+00,-2.345875241e-02,1.251272441e+03,5.417358945e+02,1.803581814e-06,5.153090896e-08,9.800171565e-01
YGR290W,40,B,86,186,1.000000000e+00,-3.201367940e-02,9.680513193e+02,6.458676162e+02,2.280881089e-06,1.425550681e-07,9.407484479e-01
YIR042C,5,B,97,197,1.000000000e+00,-3.966007270e-02,9.009848408e+02,5.635329480e+02,2.610051275e-06,1.535324279e-07,9.455774303e-01
YDR050C,12,A,7,7,1.000000000e+00,2.552597433e-02,4.825778600e+02,2.746769025e+02,1.185642924e-06,1.077857203e-07,8.780707263e-01
YDR050C,12,A,7,7,2.000000000e+00,-2.341486018e-02,1.368997500e+03,7.453462393e+02,9.597051495e-07,3.095823063e-08,9.915819523e-01
YLR073C,25,A,14,14,2.000000000e+00,-1.308107985e-02,1.222793416e+03,4.737145896e+02,1.305175997e-06,3.434673676e-08,9.910762330e-01
YLR177W,25,A,87,87,1.000000000e+00,-1.653130213e-02,9.421012318e+02,6.192431592e+02,1.482044123e-06,8.717906608e-08,9.658175215e-01
YKL027W,22,A,30,30,1.000000000e+00,-2.223545614e-02,8.580873193e+02,4.927018973e+02,2.288062723e-06,1.271145957e-07,9.580968530e-01
